mstyle,top_issue,issues,n_accounts,top_accounts,beg_inv_w1,effective_w1,w2_beg,w2_rcv,carry_est,avg_demand_wk,man_26w,ai_26w,lt_wks,opt_wos,current_wos,stockout_wk,next_rcpt,moq,pipeline
BB38155,REORDER_NOW,REORDER_NOW; MISMATCH,1,1864-BB38155,7422,7422,7422,0,,598.0,14950,2868,14.7,4.0,12.4,6,2026-09-08,10902,17172
FF19009,REORDER_NOW,REORDER_NOW,1,16553-FF19009,3696,3696,3336,0,,582.8,14571,15624,12.4,4.0,6.3,8,2026-08-23,5016,11232
BB14500CLR/9,REORDER_NOW,REORDER_NOW,3,"23011-BB14500CLR/9, 1864-BB14500CLR/9, 3892-BB14500CLR/9",5958,5958,5958,0,,569.5,14238,14769,18.9,6.0,10.5,10,2026-10-07,6000,6966
BB39056,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB39056,4188,4188,4188,0,,516.0,13416,13416,10.3,0.0,7.2,8,2026-08-08,5004,4188
FF12655,REORDER_NOW,REORDER_NOW,8,"3102-FF12655, 21025-FF12655, 23651-FF12655",2351,2351,1253,0,,507.3,13190,11946,14.4,6.0,4.1,9,2026-09-06,5000,10355
BB16691,REORDER_NOW,REORDER_NOW; MISMATCH,1,1864-BB16691,7872,7872,7872,0,,494.4,12360,9168,19.1,5.0,15.9,17,2026-10-09,3000,7872
FF5807,REORDER_NOW,REORDER_NOW,8,"16852-FF5807, 23018-FF5807, 3102-FF5807",3728,3728,3620,0,,455.9,11853,9912,16.0,6.0,8.2,9,2026-09-17,5000,16238
FF33495,REORDER_NOW,REORDER_NOW,3,"13640-FF33495, 1864-FF33495, 3102-FF33495",6,6,6,0,,437.0,11363,12768,12.3,4.0,0.0,2,2026-08-22,10000,10006
FF11899/24,REORDER_NOW,REORDER_NOW; MISMATCH,6,"1864-FF11899/24, 13149-FF11899/24, 13646-FF11899/24",-48,-48,3552,3600,,435.9,11334,8469,12.3,4.0,-0.2,1,2026-08-22,15000,25176
FF27267,REORDER_NOW,REORDER_NOW,1,1864-FF27267,81,81,81,0,,404.3,10512,10512,19.6,0.0,-3.0,1,2026-10-12,5000,81
FF22079,REORDER_NOW,REORDER_NOW,1,16579-FF22079,2444,2444,2444,0,,482.9,10140,9336,18.1,4.0,5.1,9,2026-10-02,10000,12452
BB31553,REORDER_NOW,REORDER_NOW; MISMATCH,1,1864-BB31553,2688,2688,2688,0,,504.5,10090,936,18.9,4.0,5.3,12,2026-10-07,2500,2688
FF32148,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,4,"1864-FF32148, 3102-FF32148, 23011-FF32148",1141,1141,1105,0,,399.2,9981,3840,14.4,6.0,2.9,4,2026-09-06,5000,11149
FF33638,REORDER_NOW,REORDER_NOW; LOW_WOS,2,"13640-FF33638, 1864-FF33638",248,248,-2152,0,,394.0,9850,9966,12.3,6.0,0.6,2,2026-08-22,6000,25256
FF31455,REORDER_NOW,REORDER_NOW,2,"21025-FF31455, 3102-FF31455",18,18,18,0,,370.2,9626,1680,17.6,4.0,0.0,3,2026-09-28,10000,10050
FF31456,REORDER_NOW,REORDER_NOW; LOW_WOS,2,"21025-FF31456, 3102-FF31456",198,198,198,0,,370.2,9626,2160,17.6,4.0,0.5,3,2026-09-28,10000,10230
FF33876,REORDER_NOW,REORDER_NOW; LOW_WOS,4,"18360-FF33876, 21025-FF33876, 1864-FF33876",598,598,598,0,,384.9,9623,9444,12.3,6.0,1.6,3,2026-08-22,15000,12604
BB13447CLR/12,REORDER_NOW,REORDER_NOW,3,"23011-BB13447CLR/12, 3892-BB13447CLR/12, 1864-BB13447CLR/12",1584,1584,1584,0,,367.2,9180,22212,18.9,4.0,4.3,5,2026-10-07,6000,11580
FF17575,REORDER_NOW,REORDER_NOW; MISMATCH,1,1885-FF17575,-444,-444,5556,6000,,340.0,8500,1836,14.9,4.0,-1.3,1,2026-09-09,2400,10356
FF11348/6,REORDER_NOW,REORDER_NOW; MISMATCH,4,"6111-FF11348/6, 2342-FF11348/6, 12893-FF11348/6",1242,1242,1242,0,,319.7,8312,1788,12.3,4.0,3.8,4,2026-08-22,6000,7242
BB37434,REORDER_NOW,REORDER_NOW,1,23685-BB37434,-6048,-6048,-6048,0,,400.0,8000,0,10.3,8.0,-15.1,1,2026-08-08,5004,10008
BB37435,REORDER_NOW,REORDER_NOW,1,23685-BB37435,-6048,-6048,-6048,0,,400.0,8000,0,10.3,8.0,-15.1,1,2026-08-08,5004,10008
FF7543,REORDER_NOW,REORDER_NOW; MISMATCH,1,16553-FF7543,2448,2448,2016,0,,309.8,7745,6444,16.6,6.0,7.9,9,2026-09-21,5000,7992
FF17287,REORDER_NOW,REORDER_NOW; LOW_WOS,1,13149-FF17287,2248,2248,2248,0,,300.0,7500,888,10.1,0.0,7.5,9,2026-08-07,10000,2248
FF33571,REORDER_NOW,REORDER_NOW,4,"21025-FF33571, 6579-FF33571, 11169-FF33571",809,809,809,0,,285.8,7430,2784,18.7,4.0,2.5,3,2026-10-06,5000,11825
BB15068,REORDER_NOW,REORDER_NOW; LOW_WOS,2,"1864-BB15068, 16014-BB15068",2700,2700,2700,0,,290.4,6680,15336,16.4,0.0,9.3,12,2026-09-20,5000,2748
FF15740,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF15740,862,862,766,0,,263.0,6575,672,12.3,0.0,3.3,5,2026-08-22,15000,862
BB28361,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,3,"1864-BB28361, 33011-BB28361, 3700-BB28361",665,665,665,0,,246.3,6405,4760,18.9,0.0,2.6,4,2026-10-07,5000,665
BB14500,REORDER_NOW,REORDER_NOW; MISMATCH,1,1864-BB14500,48,48,48,0,,252.1,6302,2568,18.9,4.0,-1.3,1,2026-10-07,2500,11922
FF9291/24AU,REORDER_NOW,REORDER_NOW,1,16651-FF9291/24AU,2994,2994,2994,0,,255.0,6120,6120,13.0,4.0,10.8,13,2026-08-27,15000,2994
FF31452,REORDER_NOW,REORDER_NOW,2,"16579-FF31452, 3102-FF31452",2,2,2,0,,326.7,5880,984,17.6,4.0,0.0,6,2026-09-28,10000,7538
BB36989,REORDER_NOW,REORDER_NOW; LOW_WOS,2,"1864-BB36989, 22008-BB36989",89,89,89,0,,234.8,5870,5500,15.3,4.0,0.4,2,2026-09-12,5000,7589
FF33570,REORDER_NOW,REORDER_NOW,4,"21025-FF33570, 8940-FF33570, 11169-FF33570",1505,1505,1505,0,,223.7,5815,2556,18.7,4.0,6.6,7,2026-10-06,5000,10013
FF26966,REORDER_NOW,REORDER_NOW,1,16820-FF26966,2291,2291,2051,0,,232.0,5800,3684,16.0,4.0,9.9,11,2026-09-17,10000,8291
FF27259AU,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,16651-FF27259AU,1248,1248,1248,0,,220.0,5720,2664,9.6,0.0,4.7,6,2026-08-03,10000,1248
FF27265AU,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,16651-FF27265AU,1830,1830,1830,0,,220.0,5500,2322,13.9,0.0,8.3,10,2026-09-02,10000,1830
FF33568,REORDER_NOW,REORDER_NOW,7,"6579-FF33568, 1587-FF33568, 8940-FF33568",720,720,696,0,,210.1,5462,6144,18.7,4.0,2.8,3,2026-10-06,5000,10728
FF33573,REORDER_NOW,REORDER_NOW; MISMATCH,5,"6579-FF33573, 16554-FF33573, 21025-FF33573",515,515,515,0,,205.3,5338,4404,18.7,4.0,2.0,3,2026-10-06,5000,8519
BB33706,REORDER_NOW,REORDER_NOW,2,"23011-BB33706, 1864-BB33706",23,23,23,0,,201.6,5242,5454,9.4,4.0,-3.1,1,2026-08-02,5004,5027
FF9298AU,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,2,"1884-FF9298AU, 16651-FF9298AU",159,159,159,0,,205.9,5148,3720,13.0,0.0,0.8,2,2026-08-27,10000,159
FF34468,REORDER_NOW,REORDER_NOW; MISMATCH,5,"13149-FF34468, 20474-FF34468, 21025-FF34468",2894,2894,2870,0,,197.8,5144,4020,17.6,4.0,14.6,11,2026-09-28,10000,5894
FF7612KL,REORDER_NOW,REORDER_NOW; MISMATCH,1,11169-FF7612KL,1440,1440,1320,0,,205.8,5144,2160,17.6,4.0,7.0,12,2026-09-28,10000,3960
BB29490,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,23011-BB29490,4352,4352,4352,0,,1702.7,5108,1172,13.1,0.0,2.6,4,2026-08-28,24800,4352
BB0131,REORDER_NOW,REORDER_NOW,6,"13149-BB0131, 15339-BB0131, 4651-BB0131",840,840,840,0,,192.4,5002,3138,10.3,6.0,3.9,4,2026-08-08,5004,11850
FF22080,REORDER_NOW,REORDER_NOW; LOW_WOS,1,16579-FF22080,72,72,72,0,,190.8,4771,1632,19.6,0.0,0.4,2,2026-10-12,10000,10080
BB37426,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,2,"1864-BB37426, 22008-BB37426",320,320,320,0,,188.4,4710,2250,15.3,4.0,1.7,2,2026-09-12,5000,5320
FF27258AU,REORDER_NOW,REORDER_NOW; MISMATCH,1,16651-FF27258AU,936,936,936,0,,180.0,4680,1962,16.7,4.0,4.2,6,2026-09-22,5000,936
BB16702,REORDER_NOW,REORDER_NOW; LOW_WOS,2,"7199-BB16702, 1864-BB16702",174,174,174,0,,176.8,4596,2310,10.6,0.0,0.5,3,2026-08-10,30000,174
BB13436CLR,REORDER_NOW,REORDER_NOW; MISMATCH,2,"1864-BB13436CLR, 3700-BB13436CLR",3878,3878,3872,0,,174.9,4547,1296,16.4,0.0,22.1,5,2026-09-20,5000,3878
FF33569,REORDER_NOW,REORDER_NOW; LOW_WOS,6,"6579-FF33569, 8940-FF33569, 11169-FF33569",420,420,420,0,,167.3,4350,2664,18.7,4.0,1.8,4,2026-10-06,5000,8436
FF31451,REORDER_NOW,REORDER_NOW,2,"16579-FF31451, 3102-FF31451",6,6,6,0,,299.4,4191,1200,17.6,4.0,0.0,11,2026-09-28,10000,5022
FF20218,REORDER_NOW,REORDER_NOW,1,1864-FF20218,4,4,4,0,,160.6,4176,4176,17.0,0.0,-0.9,1,2026-09-24,10000,4
FF19341PCS2,REORDER_NOW,REORDER_NOW,1,1864-FF19341PCS2,1101,1101,1101,0,,155.2,3880,5034,10.1,4.0,7.1,9,2026-08-07,10000,1101
FF22323KL,REORDER_NOW,REORDER_NOW; LOW_WOS,1,11169-FF22323KL,48,48,-72,0,,184.6,3692,2256,12.3,4.0,0.3,2,2026-08-22,5016,1248
FF36251,REORDER_NOW,REORDER_NOW,2,"1864-FF36251, 3102-FF36251",4,4,4,0,,146.8,3670,12084,17.6,4.0,0.0,2,2026-09-28,1000,3706
BB13447CLR,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB13447CLR,1200,1200,1200,0,,138.8,3608,3608,18.9,0.0,7.7,9,2026-10-07,6000,1200
FF16704AU,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,1884-FF16704AU,980,980,980,0,,140.2,3505,1272,10.1,0.0,7.0,8,2026-08-07,10000,980
BB26589,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB26589,1210,1210,1210,0,,140.0,3500,3500,12.4,0.0,8.6,10,2026-08-23,30000,1210
FF17288,REORDER_NOW,REORDER_NOW; LOW_WOS,1,13149-FF17288,16,16,16,0,,140.0,3500,360,10.1,0.0,0.1,2,2026-08-07,10000,16
FF27266AU,REORDER_NOW,REORDER_NOW; MISMATCH,1,16651-FF27266AU,636,636,636,0,,130.0,3380,1428,16.7,4.0,3.9,5,2026-09-22,5000,636
BB21641PCS2,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,1864-BB21641PCS2,66,66,66,0,,133.2,3330,960,14.9,4.0,0.5,2,2026-09-09,10008,1506
BB18884,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB18884,334,334,334,0,,132.0,3300,3300,13.1,0.0,2.5,4,2026-08-28,10008,334
BB36990,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,2,"1864-BB36990, 22008-BB36990",29,29,19,0,,130.6,3265,2380,15.3,4.0,0.2,2,2026-09-12,5000,5029
FF4577PS,REORDER_NOW,REORDER_NOW,3,"1770-FF4577PS, 8940-FF4577PS, 22233-FF4577PS",420,420,420,0,,125.4,3260,2064,14.4,4.0,3.3,3,2026-09-06,6000,1932
BB27207,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB27207,120,120,120,0,,130.0,3250,3250,18.9,0.0,0.9,2,2026-10-07,5000,120
FF25895FB,REORDER_NOW,REORDER_NOW; LOW_WOS,2,"20006-FF25895FB, 3102-FF25895FB",1344,1344,1344,0,,323.0,3230,6624,12.4,0.0,3.4,5,2026-08-23,10000,1344
FF6639,REORDER_NOW,REORDER_NOW,2,"3080-FF6639, 3102-FF6639",450,450,444,0,,120.7,3138,3852,16.0,4.0,-3.9,1,2026-09-17,1000,3954
FF27263AU,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,16651-FF27263AU,534,534,534,0,,120.0,3120,1410,13.9,0.0,3.5,5,2026-09-02,10000,534
FF17285,REORDER_NOW,REORDER_NOW; LOW_WOS,1,13149-FF17285,240,240,240,0,,120.0,3000,288,10.1,0.0,2.0,3,2026-08-07,10000,240
FF22321,REORDER_NOW,REORDER_NOW; MISMATCH,4,"1864-FF22321, 9108-FF22321, 1587-FF22321",1265,1265,1265,0,,113.2,2943,1848,12.3,0.0,10.7,12,2026-08-22,5016,1265
FF21789,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF21789,174,174,174,0,,113.3,2832,2832,15.9,0.0,1.5,3,2026-09-16,4800,174
BB11417,REORDER_NOW,REORDER_NOW; LOW_WOS,3,"13032-BB11417, 1864-BB11417, 3892-BB11417",106,106,106,0,,112.8,2819,2400,13.1,4.0,0.9,3,2026-08-28,5000,106
FF15589AU,REORDER_NOW,REORDER_NOW; MISMATCH,2,"1884-FF15589AU, 16648-FF15589AU",1351,1351,1351,0,,104.0,2705,1560,13.9,0.0,12.6,13,2026-09-02,22000,1351
FF36249,REORDER_NOW,REORDER_NOW; MISMATCH,2,"1864-FF36249, 3102-FF36249",1162,1162,1162,0,,100.1,2603,1260,17.6,4.0,11.6,13,2026-09-28,1000,3166
FF8301MX,REORDER_NOW,REORDER_NOW; LOW_WOS,1,3837-FF8301MX,658,658,658,0,,650.0,2600,660,12.3,0.0,1.0,6,2026-08-22,4000,658
FF30748PS,REORDER_NOW,REORDER_NOW,2,"3102-FF30748PS, 8919-FF30748PS",978,978,954,0,,97.0,2522,2514,20.3,4.0,-0.1,1,2026-10-17,10000,978
FF18150,REORDER_NOW,REORDER_NOW,1,1864-FF18150,48,48,48,0,,96.0,2496,2496,21.6,0.0,-0.5,1,2026-10-26,1500,48
FF19187,REORDER_NOW,REORDER_NOW,1,1864-FF19187,35,35,35,0,,96.0,2496,2496,21.6,0.0,-0.6,1,2026-10-26,3000,35
FF19495,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF19495,1476,1476,1476,0,,96.0,2496,2496,21.6,0.0,14.4,16,2026-10-26,4800,1476
FF28457N,REORDER_NOW,REORDER_NOW; MISMATCH,1,1864-FF28457N,300,300,300,0,,99.8,2495,528,14.4,4.0,3.0,5,2026-09-06,5000,300
FF14468MX,REORDER_NOW,REORDER_NOW,1,3837-FF14468MX,1560,1560,1560,0,,484.0,2420,2292,11.9,6.0,-0.2,1,2026-08-19,10000,4460
BB33244,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB33244,324,324,324,0,,95.0,2375,3564,10.3,0.0,3.4,5,2026-08-08,5004,324
BB11439,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB11439,912,912,912,0,,84.0,2184,2184,19.1,0.0,9.9,11,2026-10-09,10008,912
FF28229,REORDER_NOW,REORDER_NOW,2,"3102-FF28229, 16128-FF28229",1051,1051,907,0,,85.0,2125,1962,18.1,4.0,12.4,14,2026-10-02,1000,2251
BB26412,REORDER_NOW,REORDER_NOW,1,1864-BB26412,30,30,30,0,,80.0,2080,2080,18.9,0.0,-0.6,1,2026-10-07,5000,30
BB0407,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB0407,571,571,571,0,,78.0,2028,2028,13.1,0.0,6.3,8,2026-08-28,5004,571
BB0098PCS2,REORDER_NOW,REORDER_NOW; MISMATCH,2,"23011-BB0098PCS2, 1864-BB0098PCS2",876,876,876,0,,76.8,1998,1494,14.3,4.0,10.8,12,2026-09-05,5000,876
FF19598,REORDER_NOW,REORDER_NOW,1,23011-FF19598,1743,1743,1743,0,,199.1,1991,2754,12.4,6.0,8.8,10,2026-08-23,10000,1743
FF22988,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF22988,216,216,216,0,,73.8,1920,1920,20.3,0.0,2.0,3,2026-10-17,5000,216
BB29489,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB29489,84,84,84,0,,72.0,1872,1872,9.6,8.0,0.2,2,2026-08-03,5000,84
FF25576/24,REORDER_NOW,REORDER_NOW,1,1864-FF25576/24,17,17,17,0,,72.0,1872,1872,14.4,0.0,-0.8,1,2026-09-06,2400,17
FF18908/24,REORDER_NOW,REORDER_NOW; MISMATCH,1,1864-FF18908/24,432,432,432,0,,74.0,1850,1200,15.1,4.0,5.8,7,2026-09-11,2400,2832
BB0520,REORDER_NOW,REORDER_NOW; LOW_WOS,2,"22008-BB0520, 1864-BB0520",28,28,28,0,,72.0,1800,384,10.3,6.0,0.4,5,2026-08-08,5004,5032
FF9718,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF9718,230,230,230,0,,72.0,1800,1800,13.0,0.0,3.2,5,2026-08-27,5000,230
BB18883,REORDER_NOW,REORDER_NOW,1,1864-BB18883,-168,-168,-168,0,,168.0,1680,1680,13.1,0.0,-1.0,1,2026-08-28,15008,-168
FF7372AMZ3,REORDER_NOW,REORDER_NOW,1,1864-FF7372AMZ3,0,0,0,0,,66.0,1650,1650,3.0,0.0,-0.0,1,2026-06-18,48,0
BB16532,REORDER_NOW,REORDER_NOW; LOW_WOS,2,"4651-BB16532, 1864-BB16532",84,84,84,0,,65.0,1626,1506,19.0,0.0,1.3,3,2026-10-08,3000,84
BB0496,REORDER_NOW,REORDER_NOW; LOW_WOS,2,"13825-BB0496, 13032-BB0496",72,72,72,0,,60.0,1560,120,20.6,0.0,0.2,2,2026-10-19,10080,72
FF7372AU,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,2,"1884-FF7372AU, 16648-FF7372AU",196,196,196,0,,58.9,1532,894,13.9,0.0,3.1,5,2026-09-02,15000,196
FF31063AU,REORDER_NOW,REORDER_NOW; MISMATCH,1,1884-FF31063AU,624,624,624,0,,60.1,1502,624,16.7,4.0,10.4,12,2026-09-22,5000,624
BB13453PCS6,REORDER_NOW,REORDER_NOW,1,1864-BB13453PCS6,1,1,1,0,,54.0,1404,1404,12.4,0.0,-1.0,1,2026-08-23,10000,1
FF21817,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF21817,77,77,77,0,,51.7,1344,1344,20.3,0.0,0.6,2,2026-10-17,5000,77
BB16854PCS2,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB16854PCS2,18,18,18,0,,52.6,1315,546,12.7,4.0,0.3,2,2026-08-25,10008,18
BB0092PCS2,REORDER_NOW,REORDER_NOW; LOW_WOS,2,"1864-BB0092PCS2, 23011-BB0092PCS2",66,66,66,0,,52.0,1300,882,11.4,4.0,1.3,2,2026-08-16,10000,2568
FF20816,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF20816,80,80,80,0,,49.8,1296,1296,21.6,0.0,0.6,2,2026-10-26,4800,80
FF23009,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF23009,431,431,431,0,,49.8,1296,1296,20.3,0.0,7.7,8,2026-10-17,5000,431
SF8174PCS2,REORDER_NOW,REORDER_NOW,2,"1864-SF8174PCS2, 3102-SF8174PCS2",336,336,312,0,,50.8,1269,1644,14.4,4.0,6.6,8,2026-09-06,5000,840
FF27264,REORDER_NOW,REORDER_NOW; MISMATCH,3,"1864-FF27264, 3102-FF27264, 6111-FF27264",579,579,579,0,,50.4,1260,990,17.4,6.0,11.5,12,2026-09-27,5000,5579
BB27977,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB27977,570,570,570,0,,50.0,1250,1250,18.9,0.0,11.4,13,2026-10-07,5000,570
FF13373,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF13373,86,86,86,0,,48.0,1248,1248,15.9,0.0,0.8,2,2026-09-16,4800,86
FF19072,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF19072,234,234,234,0,,48.0,1248,1248,21.6,0.0,3.9,5,2026-10-26,2400,234
FF19618,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF19618,720,720,720,0,,48.0,1248,1248,21.6,0.0,14.0,15,2026-10-26,1500,720
FF19624,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF19624,192,192,192,0,,48.0,1248,1248,21.6,0.0,3.0,4,2026-10-26,1500,192
FF21017,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF21017,573,573,573,0,,48.0,1248,1248,20.1,0.0,10.9,12,2026-10-16,2000,573
FF22778,REORDER_NOW,REORDER_NOW,1,1864-FF22778,912,912,912,0,,48.0,1248,1248,21.6,0.0,18.0,19,2026-10-26,4800,912
FF29359,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF29359,65,65,41,0,,48.0,1248,1248,18.0,0.0,0.4,2,2026-10-01,4800,65
FF8423KL,REORDER_NOW,REORDER_NOW; LOW_WOS,1,11169-FF8423KL,36,36,-108,0,,46.7,1168,504,12.4,4.0,0.8,2,2026-08-23,9612,36
BB31473PCS2,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,1864-BB31473PCS2,36,36,36,0,,55.0,1155,900,9.4,4.0,0.7,6,2026-08-02,5000,36
BB11483PCS6,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB11483PCS6,3,3,3,0,,46.0,1150,0,15.0,4.0,0.1,2,2026-09-10,5000,3
FF6554AMZ,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF6554AMZ,6,6,6,0,,81.0,1134,114,16.0,4.0,0.1,13,2026-09-17,10000,6
FF28036PCS2,REORDER_NOW,REORDER_NOW; MISMATCH,1,1864-FF28036PCS2,411,411,411,0,,45.0,1125,132,11.3,4.0,9.1,11,2026-08-15,5000,411
FF25670,REORDER_NOW,REORDER_NOW,2,"3102-FF25670, 23011-FF25670",174,174,150,0,,38.2,994,1176,14.4,4.0,4.4,6,2026-09-06,5000,1782
FF6554,REORDER_NOW,REORDER_NOW; MISMATCH,3,"1864-FF6554, 6478-FF6554, 3102-FF6554",2,2,2,0,,37.6,977,540,16.0,4.0,-0.5,1,2026-09-17,5000,2006
FF12837AU,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,1884-FF12837AU,282,282,282,0,,36.1,902,336,14.4,0.0,7.8,9,2026-09-06,6000,282
BB21643PCS2,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB21643PCS2,24,24,24,0,,45.8,825,972,14.9,4.0,0.5,9,2026-09-09,10008,24
FF12355,REORDER_NOW,REORDER_NOW,2,"1864-FF12355, 3102-FF12355",90,90,72,0,,31.8,795,744,16.0,4.0,2.8,3,2026-09-17,5000,1590
FF20209AU,REORDER_NOW,REORDER_NOW; MISMATCH,2,"1884-FF20209AU, 14721-FF20209AU",300,300,300,0,,27.0,701,504,13.0,4.0,7.6,9,2026-08-27,6000,300
FF25650,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF25650,237,237,237,0,,48.0,672,672,21.6,0.0,4.9,17,2026-10-26,1500,237
BB31553PCS3,REORDER_NOW,REORDER_NOW,1,23011-BB31553PCS3,192,192,192,0,,25.0,625,480,18.9,4.0,7.7,9,2026-10-07,2500,192
BB19948,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB19948,28,28,28,0,,24.0,624,624,10.3,0.0,0.2,2,2026-08-08,5016,28
FF5807AU,REORDER_NOW,REORDER_NOW; MISMATCH,1,1884-FF5807AU,360,360,360,0,,24.0,600,288,18.1,0.0,15.0,17,2026-10-02,10000,360
BB15230PX5,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,1864-BB15230PX5,4,4,4,0,,23.2,580,300,15.0,4.0,0.2,2,2026-09-10,5000,4
FF4775AU,REORDER_NOW,REORDER_NOW,2,"16648-FF4775AU, 16651-FF4775AU",310,310,310,0,,20.0,520,120,18.1,0.0,14.5,16,2026-10-02,110,310
BB0080PCS2,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB0080PCS2,9,9,9,0,,20.0,500,255,12.3,4.0,0.5,2,2026-08-22,10000,9
BB29477PCS12,REORDER_NOW,REORDER_NOW; MISMATCH,1,1864-BB29477PCS12,229,229,229,0,,20.0,500,306,14.6,4.0,11.4,13,2026-09-07,300000,229
BB0217PCS2,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,1864-BB0217PCS2,6,6,6,0,,19.6,490,75,12.7,4.0,0.3,2,2026-08-25,10002,6
BB21643PCS12,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB21643PCS12,26,26,26,0,,20.2,485,79,20.6,4.0,1.3,4,2026-10-19,10000,26
FF12376AU,REORDER_NOW,REORDER_NOW; MISMATCH,1,1884-FF12376AU,156,156,156,0,,19.2,479,156,10.0,0.0,8.1,9,2026-08-06,2500,156
BB0149PCS2,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB0149PCS2,18,18,18,0,,16.4,410,444,14.9,4.0,1.1,3,2026-09-09,10008,18
BB15775PCS12,REORDER_NOW,REORDER_NOW,1,1864-BB15775PCS12,41,41,41,0,,15.0,375,597,15.3,4.0,2.7,4,2026-09-12,10000,41
FF15585PCS3,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,1864-FF15585PCS3,28,28,28,0,,15.0,375,88,13.0,4.0,1.9,3,2026-08-27,20000,208
SF8167PCS72,REORDER_NOW,REORDER_NOW; MISMATCH,1,1864-SF8167PCS72,140,140,140,0,,14.8,370,24,12.3,4.0,9.5,11,2026-08-22,15000,140
BB30930PCS12,REORDER_NOW,REORDER_NOW; MISMATCH,1,1864-BB30930PCS12,41,41,41,0,,14.0,350,106,18.9,4.0,2.9,6,2026-10-07,5000,191
BB21642PCS12,REORDER_NOW,REORDER_NOW; MISMATCH,1,1864-BB21642PCS12,30,30,30,0,,13.2,330,27,20.6,4.0,2.3,4,2026-10-19,10000,30
FF9362,REORDER_NOW,REORDER_NOW; LOW_WOS,1,3102-FF9362,40,40,40,0,,12.0,312,96,13.0,0.0,2.3,4,2026-08-27,5000,40
BB29561PCS12,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB29561PCS12,1,1,1,0,,11.6,291,81,18.9,4.0,0.1,2,2026-10-07,5000,1
BB0131AMZ6,REORDER_NOW,REORDER_NOW,1,1864-BB0131AMZ6,30,30,30,0,,11.2,280,958,10.3,4.0,2.7,3,2026-08-08,48,180
FF5780PCS6,REORDER_NOW,REORDER_NOW,1,1864-FF5780PCS6,0,0,0,0,,11.0,275,408,9.6,4.0,-0.0,1,2026-08-03,15000,0
BB35032PCS6,REORDER_NOW,REORDER_NOW,1,1864-BB35032PCS6,89,89,89,0,,10.8,270,323,12.4,4.0,8.2,9,2026-08-23,10000,89
