key,cust,model,ai_total,man_total,delta_pct,abs_gap,man_shape,ai_shape,status_cust,rule_fires
20474-FF10479,"THEIS DISTRIBUTING COMPANY INC",Croston's,20712,18550,11.7,2162,FLAT,FLAT,A,F26|F35|F62|F64|F66|VP-Q3
16579-FF32656,"PETCO ANIMAL SUPPLIES, INC",Sparse Intermittent,5280,3120,69.2,2160,VARIABLE,SPARSE,A: NEW 4/22,F10|F17|F34|F37|M1
22008-BB0081,"VARIETY WHOLESALERS INC",Sparse Intermittent,840,3000,-72.0,-2160,SPARSE,SPARSE,A: Off-Price,F10|F34|M1|R2
22008-BB0216,"VARIETY WHOLESALERS INC",Sparse Intermittent,840,3000,-72.0,-2160,SPARSE,SPARSE,A: Off-Price,F61|R2
16820-FF26967,"PSP DISTRIBUTION, LLC",Croston's,3276,5428,-39.6,-2152,FLAT,FLAT,A,F35|F41|F57|F64|F66|F71|VP-Q3
1864-BB35916,"AMAZON.COM.KYDC,INC",Seasonal Baseline,3150,1000,215.0,2150,FRONT_LOADED,FLAT,A,F15|F16|F37|F38b|F43|F49|F59a|VP-Q1|VP-Q2|VP-Q4
16553-FF9250,"PETSMART INC",Seasonal Baseline,8400,10548,-20.4,-2148,FLAT,FLAT,A,F16|F26|F37|F62|F64|F66|VP-Q1|VP-Q4
1864-FF9757,"AMAZON.COM.KYDC,INC",Croston's,3852,6000,-35.8,-2148,FLAT,VARIABLE,A,F10|F14a|F18|F37|F59e|F59j|F59m|F71|VP-Q4
1864-FF30755EC,"AMAZON.COM.KYDC,INC",Seasonal Baseline,26544,24405,8.8,2139,BACK_LOADED,BACK_LOADED,A,F15|F16|F37|F38|F38b|F47|F59a|F59g|F60|F70b|F_PO_CUTOFF|VP-Q1|VP-Q2
19645-SF8168,"SIERRA TRADING POST, INC",Sparse Intermittent,3696,1560,136.9,2136,FLAT,SPARSE,A,F17|F37|F64
2659-BB0424,"BISEK & COMPANY INC",Heuristic,1248,3380,-63.1,-2132,FLAT,VARIABLE,A,F23b|F64
1864-BB26737,"AMAZON.COM.KYDC,INC",Croston's,500,2625,-81.0,-2125,FLAT,FLAT,A,F37|F59a|F59h|F59o|VP-Q4
13640-FF12649,"BURLINGTON COAT FACTORY",Sparse Intermittent,9324,7200,29.5,2124,SPARSE,SPARSE,A,F37|F41|F64|R2
13149-FF7488,"MEIJER THRIFTY ACRES",Croston's,2700,4823,-44.0,-2123,FLAT,FLAT,A,F26|F37|F62|F64|VP-Q3
1884-FF16704AU,"AMAZON AUSTRALIA",Seasonal Baseline,1404,3505,-59.9,-2101,FLAT,FLAT,A,F16|F37|F59d|F59f|F6b|VP-Q1|VP-Q4
16579-FF32652,"PETCO ANIMAL SUPPLIES, INC",Sparse Intermittent,5280,3186,65.7,2094,VARIABLE,SPARSE,A: NEW 4/22,F10|F17|F34|F37|M1
30000-FF12848,"DISCOUNT DRUG MART FOOD FAIR",OTB (zero),0,2080,-100.0,-2080,FLAT,ZERO,,
30000-FF13874,"DISCOUNT DRUG MART FOOD FAIR",OTB (zero),0,2080,-100.0,-2080,FLAT,ZERO,,
30000-FF13875,"DISCOUNT DRUG MART FOOD FAIR",OTB (zero),0,2080,-100.0,-2080,FLAT,ZERO,,
30000-FF14365,"DISCOUNT DRUG MART FOOD FAIR",OTB (zero),0,2080,-100.0,-2080,FLAT,ZERO,,
16553-SF8167PS,"PETSMART INC",Croston's,12384,14463,-14.4,-2079,FLAT,FLAT,A,F37|F41|F64|VP-Q4
18360-FF7115,"ROSS STORES INC - MERCHANDISE",Sparse Intermittent,6078,4000,51.9,2078,SPARSE,SPARSE,A: Off-Price,F37|F64|R2
3466-FF12852,"C & S WHOLESALE",Croston's,1044,3120,-66.5,-2076,FLAT,FLAT,A,F37|F57|F64|VP-Q3
1864-FF12353AMZ,"AMAZON.COM.KYDC,INC",Heuristic,1050,3125,-66.4,-2075,FLAT,FLAT,A,F37|F42|F59a|F59g|F59h|F_PO_CUTOFF|R9
13640-FF10530,"BURLINGTON COAT FACTORY",Sparse Intermittent,6936,9000,-22.9,-2064,SPARSE,SPARSE,A,F37|F64|R2
16553-FF33689PS,"PETSMART INC",Seasonal Baseline,10344,8280,24.9,2064,FLAT,VARIABLE,A: NEW 11/24,F16|F35|F37|F39|F43|F64|VP-Q1|VP-Q4
21025-FF33570,"TROPICAL REPS AND DISTRIBUTORS",Sparse Intermittent,2736,4800,-43.0,-2064,SPARSE,SPARSE,A,F10|F34|F64|M1
11169-FF8832KL,"KOHL'S DEPT STR",Seasonal Baseline,1392,3438,-59.5,-2046,VARIABLE,VARIABLE,A,F16|F26|F37|F62|F64|VP-OP|VP-Q1|VP-Q4
13640-BB0760,"BURLINGTON COAT FACTORY",Sparse Intermittent,360,2400,-85.0,-2040,SPARSE,SPARSE,A: Off-Price,F10|F34|F37|M1|R2|VP-OP
13640-BB33528,"BURLINGTON COAT FACTORY",Sparse Intermittent,360,2400,-85.0,-2040,SPARSE,SPARSE,A: Off-Price,F10|F34|F37|M1|R2|VP-Q4
3892-BB28473,"CERTCO INC.",Sparse Intermittent,720,2750,-73.8,-2030,FLAT,SPARSE,A,F37
22008-BB0217,"VARIETY WHOLESALERS INC",Sparse Intermittent,972,3000,-67.6,-2028,SPARSE,SPARSE,A: Off-Price,F64|R2
2659-BB28719,"BISEK & COMPANY INC",Croston's,972,3000,-67.6,-2028,FLAT,FLAT,A: NEW 9/25,F37|F57|F64|VP-Q3|VP-Q4
11169-FF11926KL,"KOHL'S DEPT STR",Seasonal Baseline,1440,3456,-58.3,-2016,BACK_LOADED,VARIABLE,A,F16|F26|F62|F64|VP-OP|VP-Q1|VP-Q4
20595-FF18959,"TRACTOR SUPPLY COMPANY",Sparse Intermittent,984,3000,-67.2,-2016,FLAT,SPARSE,A,F61|VP-Q3
3102-FF25895FB,"CHEWY.COM",Sparse Intermittent,2736,720,280.0,2016,FRONT_LOADED,SPARSE,A,F10|F34|F37|M1|R2
16820-FF26969,"PSP DISTRIBUTION, LLC",Croston's,2964,4979,-40.5,-2015,FLAT,FLAT,A,F35|F57|F64|F66|F71|VP-Q3
1420-BB35095,"ASSOCIATED WHOLESALE GROCERS",Croston's,3288,5300,-38.0,-2012,SPARSE,FLAT,A,F26|F35|F37|F57|F62|F64|VP-Q3
16553-FF9060,"PETSMART INC",Seasonal Baseline,24096,26105,-7.7,-2009,FLAT,VARIABLE,A,F16|F37|F64|VP-Q1|VP-Q4
1864-BB31649,"AMAZON.COM.KYDC,INC",Croston's,120,2125,-94.4,-2005,FLAT,BACK_LOADED,A: Promo,F35|F36|F59h|F59o|F_PO_CUTOFF
21025-FF33571,"TROPICAL REPS AND DISTRIBUTORS",Sparse Intermittent,2796,4800,-41.8,-2004,SPARSE,SPARSE,A,F10|F34|F37|F64|M1
13640-FF33872,"BURLINGTON COAT FACTORY",OTB (zero),0,2000,-100.0,-2000,SPARSE,ZERO,,
14719-FF7110,"T J MAXX",OTB (zero),0,2000,-100.0,-2000,SPARSE,ZERO,,
14719-FF7115,"T J MAXX",OTB (zero),0,2000,-100.0,-2000,SPARSE,ZERO,,
14719-FF7210,"T J MAXX",OTB (zero),0,2000,-100.0,-2000,SPARSE,ZERO,,
14719-FF7215,"T J MAXX",OTB (zero),0,2000,-100.0,-2000,SPARSE,ZERO,,
14719-FF7217,"T J MAXX",OTB (zero),0,2000,-100.0,-2000,SPARSE,ZERO,,
14719-FF7218,"T J MAXX",OTB (zero),0,2000,-100.0,-2000,SPARSE,ZERO,,
14719-FF9060,"T J MAXX",OTB (zero),0,2000,-100.0,-2000,SPARSE,ZERO,,
18360-FF12849,"ROSS STORES INC - MERCHANDISE",OTB (zero),0,2000,-100.0,-2000,SPARSE,ZERO,,
18360-FF12852,"ROSS STORES INC - MERCHANDISE",OTB (zero),0,2000,-100.0,-2000,SPARSE,ZERO,,
2342-FF11348/6,"BEALLS OUTLET",OTB (zero),0,2000,-100.0,-2000,SPARSE,ZERO,,
2342-FF31068,"BEALLS OUTLET",OTB (zero),0,2000,-100.0,-2000,SPARSE,ZERO,,
22008-BB0424,"VARIETY WHOLESALERS INC",Sparse Intermittent,1602,3600,-55.5,-1998,SPARSE,SPARSE,A: Off-Price,F64|R2
9108-SF8169,"IHERB, LLC",Seasonal Baseline,6552,4560,43.7,1992,FLAT,VARIABLE,A,F16|F37|F43|F47|F64|F6b|VP-FL|VP-Q1|VP-Q4
13032-BB0100,"MID-STATES DISTRIBUTING CO",Seasonal Baseline,1764,3750,-53.0,-1986,FLAT,FLAT,A,F16|F26|F43|F62|F64|F66|VP-Q1|VP-Q4
1864-FF4849AMZ,"AMAZON.COM.KYDC,INC",Croston's,4500,6485,-30.6,-1985,FLAT,FLAT,A,F10|F14a|F18|F37|F57|F59d|F59f|F59h|F59l|F71|VP-Q3|VP-Q4
1864-FF30759,"AMAZON.COM.KYDC,INC",Croston's,4728,6710,-29.5,-1982,FLAT,FLAT,A,F10|F14a|F18|F36|F47|F59d|F59g|F59h|F59i|F71|F_PO_CUTOFF
1864-BB0151,"AMAZON.COM.KYDC,INC",Heuristic,900,2880,-68.8,-1980,FLAT,FLAT,A,F10|F14a|F37|F59f|F59h|F59o|R9|VP-Q4
13225-FF7260,"MENARD INC",Seasonal Baseline,4476,2500,79.0,1976,FLAT,VARIABLE,A,F16|F37|F62|F64|VP-Q1|VP-Q4
1864-FF26777,"AMAZON.COM.KYDC,INC",Croston's,3750,1775,111.3,1975,FLAT,FLAT,A,F35|F36|F37|F59d|F59g|F59h|F71|F_PO_CUTOFF
1864-FF34430,"AMAZON.COM.KYDC,INC",Seasonal Baseline,3180,5155,-38.3,-1975,FLAT,FLAT,A,F15|F16|F47|F66|F6b|VP-Q1|VP-Q4
22008-BB26924,"VARIETY WHOLESALERS INC",Sparse Intermittent,4528,6500,-30.3,-1972,SPARSE,SPARSE,A: Off-Price,F64|R2
3102-FF16704,"CHEWY.COM",Seasonal Baseline,4272,6240,-31.5,-1968,FLAT,VARIABLE,A,F16|F37|F64|VP-Q1|VP-Q4
1864-FF5807AMZ2,"AMAZON.COM.KYDC,INC",Heuristic,546,2507,-78.2,-1961,VARIABLE,FLAT,A,F23b|F36|F59d|F59h|R9|VP-FL
11169-FF33571KL,"KOHL'S DEPT STR",OTB (zero),0,1960,-100.0,-1960,BACK_LOADED,ZERO,,
11169-FF33572KL,"KOHL'S DEPT STR",OTB (zero),0,1960,-100.0,-1960,BACK_LOADED,ZERO,,
1864-BB38261,"AMAZON.COM.KYDC,INC",Heuristic,2700,740,264.9,1960,VARIABLE,FLAT,A,F10|F34|F37|F41|F59a|F59c|F59o|F_PO_CUTOFF|M1|R9
3837-FF12659MX,"COMERCIALIZADORA MEXICO AMERIC",Sparse Intermittent,3558,1600,122.4,1958,SPARSE,SPARSE,A,F61|R5
16579-FF32653,"PETCO ANIMAL SUPPLIES, INC",Sparse Intermittent,5280,3327,58.7,1953,VARIABLE,SPARSE,A: NEW 4/22,F10|F17|F34|F37|M1
1864-BB16691,"AMAZON.COM.KYDC,INC",Seasonal Baseline,9312,7360,26.5,1952,FRONT_LOADED,FLAT,A,F15|F16|F35|F37|F38|F38b|F43|F45|F49|F59i|F59j|F59m|F66|F71|VP-Q1|VP-Q4
6478-FF7218,"FRAGRANCENET.COM, INC.",OTB (zero),0,1950,-100.0,-1950,FLAT,ZERO,,
6478-FF9060,"FRAGRANCENET.COM, INC.",OTB (zero),0,1950,-100.0,-1950,FLAT,ZERO,,
8055-BB35096,"HEINEN'S HEADQUARTERS",Sparse Intermittent,450,2400,-81.2,-1950,SPARSE,SPARSE,A,F61
16553-FF7297,"PETSMART INC",Seasonal Baseline,16572,18521,-10.5,-1949,FLAT,BACK_LOADED,A: NEW 12/20,F16|F26|F37|F41|F45|F62|F64|VP-Q1|VP-Q4
1864-BB15070,"AMAZON.COM.KYDC,INC",Seasonal Baseline,552,2500,-77.9,-1948,FLAT,FLAT,FD,F15|F16|F35|F43|F44|F46|F52|F59f|F66|F6b|VP-Q1|VP-Q2|VP-Q4
1864-FF12377,"AMAZON.COM.KYDC,INC",Croston's,2208,4155,-46.9,-1947,FLAT,FLAT,A,F10|F14a|F18|F37|F59e|F59o|VP-Q4
3102-FF14364,"CHEWY.COM",Seasonal Baseline,2484,4430,-43.9,-1946,FLAT,VARIABLE,A,F16|F37|F64|F71|VP-Q1|VP-Q4
20595-FF18958,"TRACTOR SUPPLY COMPANY",Sparse Intermittent,1056,3000,-64.8,-1944,FLAT,SPARSE,A,F37|F61|VP-Q3
16553-FF7543,"PETSMART INC",Seasonal Baseline,9180,7241,26.8,1939,FLAT,VARIABLE,A: NEW 2/25,F16|F37|F45|F47|F62|F64|VP-Q1|VP-Q4
1864-BB13437PCS3,"AMAZON.COM.KYDC,INC",Seasonal Baseline,4468,2530,76.6,1938,FLAT,VARIABLE,A,F10|F14a|F15|F16|F37|F38b|F47|F59d|F59f|F59j|F59m|F66|F6b|F71|VP-ATS|VP-Q1|VP-Q2|VP-Q4
3466-FF7266,"C & S WHOLESALE",Croston's,1818,3755,-51.6,-1937,FLAT,FLAT,A,F26|F35|F62|F64|VP-Q3
11393-BB35096,"KRASDALE FOODS",Sparse Intermittent,4956,3020,64.1,1936,FLAT,SPARSE,A,F37|F64
4524-BB24711,"DD'S DISCOUNTS",Sparse Intermittent,1680,3600,-53.3,-1920,SPARSE,SPARSE,A: Off-Price,F10|F34|F37|F64|M1|R2|VP-OP
4524-FF20208,"DD'S DISCOUNTS",Sparse Intermittent,480,2400,-80.0,-1920,SPARSE,SPARSE,A,F37|R2
1864-FF4930AMZ,"AMAZON.COM.KYDC,INC",Heuristic,1134,3045,-62.8,-1911,FLAT,BACK_LOADED,A,F10|F14a|F23b|F42|F59e|F59g|F59h|F70b|F_PO_CUTOFF|R9
16553-FF4935,"PETSMART INC",Seasonal Baseline,9072,10979,-17.4,-1907,FLAT,BACK_LOADED,A: NEW 12/20,F16|F37|F41|F45|F62|F64|VP-Q1|VP-Q4
4651-BB35098,"DO IT BEST CORP",Croston's,660,2560,-74.2,-1900,SPARSE,FLAT,A,F37|F57|F62|F64|F71|VP-Q3|VP-Q4
22008-BB27359,"VARIETY WHOLESALERS INC",Sparse Intermittent,504,2400,-79.0,-1896,SPARSE,SPARSE,FD,F10|F34|F41|F52|F64|M1|R2
22008-BB30424,"VARIETY WHOLESALERS INC",Sparse Intermittent,504,2400,-79.0,-1896,SPARSE,SPARSE,FD,F10|F34|F41|F52|F64|M1|R2
22008-BB35032,"VARIETY WHOLESALERS INC",Sparse Intermittent,2496,600,316.0,1896,SPARSE,SPARSE,A: Repl Commt,F10|F34|M1|R2
4524-FF10530,"DD'S DISCOUNTS",Sparse Intermittent,504,2400,-79.0,-1896,SPARSE,SPARSE,A,F10|F34|F37|F64|M1|R2
13640-FF31061,"BURLINGTON COAT FACTORY",Sparse Intermittent,5490,3600,52.5,1890,SPARSE,SPARSE,A,F10|F34|F37|F64|M1|R2|VP-OP|VP-Q3
13640-BB34403,"BURLINGTON COAT FACTORY",Croston's,24114,26000,-7.3,-1886,SPARSE,BACK_LOADED,A: Off-Price,F37|F64|VP-OP|VP-Q3|VP-Q4
1864-BB21644,"AMAZON.COM.KYDC,INC",Seasonal Baseline,300,2181,-86.2,-1881,FLAT,FLAT,A,F16|F35|F37|F38c|F43|F59d|F59f|F59h|F66|F6b|VP-Q1|VP-Q4
23011-FF5952,"WAL MART STORES",Heuristic,3960,2080,90.4,1880,FLAT,VARIABLE,A,F23b|F41|F47|F64|F71
1864-FF31608,"AMAZON.COM.KYDC,INC",Heuristic,696,2575,-73.0,-1879,FLAT,VARIABLE,A,F23b|F59g|F59h|F_PO_CUTOFF|R9
21025-FF37636,"TROPICAL REPS AND DISTRIBUTORS",Sparse Intermittent,528,2400,-78.0,-1872,SPARSE,SPARSE,A,F10|F34|F37|F64|M1
9108-FF5715,"IHERB, LLC",Croston's,1728,3600,-52.0,-1872,FLAT,FLAT,A,F35|F37|F41|F47|F62|F64|VP-Q3|VP-Q4
1587-BB35039,"SUPERVALU",Croston's,420,2290,-81.7,-1870,SPARSE,SPARSE,A,F37|F71|R6
23685-FF7266,"WAKEFERN FOOD CORP",Sparse Intermittent,3426,1560,119.6,1866,FLAT,SPARSE,A,F17|F64
2659-BB21058/6,"BISEK & COMPANY INC",Sparse Intermittent,738,2600,-71.6,-1862,FLAT,SPARSE,A: NEW 10/25,F37|F39|F64
13640-FF20209,"BURLINGTON COAT FACTORY",Sparse Intermittent,6240,8100,-23.0,-1860,SPARSE,SPARSE,A,F37|F41|F64|R2|VP-Q4
21025-FF33573,"TROPICAL REPS AND DISTRIBUTORS",Sparse Intermittent,3060,1200,155.0,1860,SPARSE,SPARSE,A,F10|F34|F37|F64|M1
3102-FF4775,"CHEWY.COM",Seasonal Baseline,3120,4980,-37.3,-1860,FLAT,VARIABLE,A,F16|F26|F41|F62|F64|VP-Q1|VP-Q4
1864-FF4933AMZ,"AMAZON.COM.KYDC,INC",Heuristic,2016,3875,-48.0,-1859,FLAT,VARIABLE,A,F10|F14a|F34|F37|F59a|F59d|F59j|M1|R9
1864-BB21642,"AMAZON.COM.KYDC,INC",Heuristic,1200,3055,-60.7,-1855,FLAT,FLAT,A,F37|F59a|F59h|R9|VP-Q4
3080-FF6634,"CANADIAN TIRE CO",Sparse Intermittent,3246,1392,133.2,1854,SPARSE,SPARSE,A,F41|F64|R2|VP-Q3
1864-BB21950,"AMAZON.COM.KYDC,INC",Seasonal Baseline,2028,3880,-47.7,-1852,FLAT,FLAT,A,F15|F16|F37|F59h|F66|VP-Q1|VP-Q4
1864-FF17588,"AMAZON.COM.KYDC,INC",Heuristic,3918,5770,-32.1,-1852,FLAT,VARIABLE,A,F37|F39|F41|F59i|F_PO_CUTOFF|R9
3892-BB35097,"CERTCO INC.",Croston's,2742,4594,-40.3,-1852,SPARSE,FLAT,A,F37|F39|F41|F43|F62|F64|VP-Q3|VP-Q4
1864-BB26053PX2,"AMAZON.COM.KYDC,INC",Seasonal Baseline,2960,1110,166.7,1850,FLAT,FLAT,A,F10|F15|F16|F34|F37|F38b|F43|F48|F59a|F66|M1|VP-Q1|VP-Q4
13225-FF7258,"MENARD INC",Seasonal Baseline,7074,5229,35.3,1845,FLAT,VARIABLE,A,F16|F37|F64|VP-Q1|VP-Q4
3892-BB35096,"CERTCO INC.",Croston's,1938,3780,-48.7,-1842,SPARSE,FLAT,A,F37|F39|F64|F71|VP-Q4
22008-BB24711,"VARIETY WHOLESALERS INC",Sparse Intermittent,1760,3600,-51.1,-1840,SPARSE,SPARSE,A: Off-Price,F10|F34|F37|F64|M1|R2|VP-Q4
1864-BB33244,"AMAZON.COM.KYDC,INC",Croston's,4212,2375,77.3,1837,FLAT,FLAT,FD,F10|F14a|F18|F37|F45|F52|F59o|F71|VP-Q4
1864-BB33532,"AMAZON.COM.KYDC,INC",Seasonal Baseline,1764,3600,-51.0,-1836,FLAT,FLAT,A,F15|F16|F35|F37|F59h|F66|VP-Q1|VP-Q4
13872-BB15776,"MATTOON RURAL KING SUPPLY CORP",Croston's,4968,6792,-26.9,-1824,SPARSE,FLAT,A,F35|F37|F41|F43|F57|F64|VP-Q3|VP-Q4
1420-BB35043,"ASSOCIATED WHOLESALE GROCERS",Heuristic,2196,4020,-45.4,-1824,SPARSE,FLAT,A,F23b|F37|F39|F64
1864-BB21641,"AMAZON.COM.KYDC,INC",Seasonal Baseline,8256,10080,-18.1,-1824,FLAT,FLAT,A,F15|F16|F24|F37|F59h|F66|F6b|VP-Q1|VP-Q4
1864-FF33877,"AMAZON.COM.KYDC,INC",Croston's,1176,3000,-60.8,-1824,FRONT_LOADED,FRONT_LOADED,A,F18|F37|F43|F57|F59d|F59i|F59j|F70|VP-Q3|VP-Q4
7291-BB29477,"GENERAL TRADING CO. INC",Sparse Intermittent,5976,7800,-23.4,-1824,FLAT,SPARSE,A: NEW 6/25,F37|F64|R2
1884-SF8169AU,"AMAZON AUSTRALIA",Seasonal Baseline,5472,3650,49.9,1822,FLAT,FLAT,A,F16|F37|F45|F59a|F6b|VP-Q1|VP-Q4
16553-FF33925,"PETSMART INC",Seasonal Baseline,9264,11085,-16.4,-1821,FLAT,VARIABLE,A,F16|F35|F37|F64|VP-FL|VP-Q1|VP-Q4
18360-FF12378,"ROSS STORES INC - MERCHANDISE",Sparse Intermittent,5820,4000,45.5,1820,SPARSE,SPARSE,A,F37|F64|R2
3080-FF6637,"CANADIAN TIRE CO",Sparse Intermittent,4560,2742,66.3,1818,SPARSE,SPARSE,A,F37|VP-Q3
1864-FF30746,"AMAZON.COM.KYDC,INC",Croston's,264,2075,-87.3,-1811,FLAT,FLAT,A,F10|F14a|F18|F35|F37|F59h|F71|F_PO_CUTOFF
16553-FF20301PS,"PETSMART INC",Seasonal Baseline,408,2218,-81.6,-1810,SPARSE,SPARSE,FD,F16|F26|F35|F52|F62|F64|F66|VP-Q1|VP-Q4
1864-FF14364,"AMAZON.COM.KYDC,INC",Croston's,2136,3940,-45.8,-1804,VARIABLE,VARIABLE,A,F10|F14a|F18|F36|F59d|F59f|F59g|F59h|F69|F69-wos|F_PO_CUTOFF
23018-FF6560,"WAL-MART CANADA",Heuristic,900,2704,-66.7,-1804,FLAT,VARIABLE,A: NEW 3/26,F10|F34|F37|F64|M1|R9
1864-FF7228,"AMAZON.COM.KYDC,INC",Seasonal Baseline,8712,10515,-17.1,-1803,FLAT,FLAT,A,F15|F16|F37|F38|F38b|F39|F48|F59e|F59i|F66|VP-Q1|VP-Q4
22008-BB0149,"VARIETY WHOLESALERS INC",OTB (zero),0,1800,-100.0,-1800,SPARSE,ZERO,,
22008-BB12028,"VARIETY WHOLESALERS INC",OTB (zero),0,1800,-100.0,-1800,SPARSE,ZERO,,
22008-BB12479,"VARIETY WHOLESALERS INC",OTB (zero),0,1800,-100.0,-1800,SPARSE,ZERO,,
22008-BB12752,"VARIETY WHOLESALERS INC",OTB (zero),0,1800,-100.0,-1800,SPARSE,ZERO,,
22008-BB21235,"VARIETY WHOLESALERS INC",Sparse Intermittent,2700,4500,-40.0,-1800,SPARSE,SPARSE,A: Off-Price,F64|R2
22008-BB36670,"VARIETY WHOLESALERS INC",OTB (zero),0,1800,-100.0,-1800,SPARSE,ZERO,,
2342-FF12849,"BEALLS OUTLET",OTB (zero),0,1800,-100.0,-1800,SPARSE,ZERO,,
4524-BB0009,"DD'S DISCOUNTS",OTB (zero),0,1800,-100.0,-1800,SPARSE,ZERO,,
22008-BB19113,"VARIETY WHOLESALERS INC",Sparse Intermittent,906,2700,-66.4,-1794,SPARSE,SPARSE,A: Off-Price,F64|R2
20474-FF13879,"THEIS DISTRIBUTING COMPANY INC",Croston's,6012,7800,-22.9,-1788,FLAT,FLAT,A,F26|F37|F41|F62|F64|F66|VP-Q3
7291-BB28473,"GENERAL TRADING CO. INC",Sparse Intermittent,8808,7020,25.5,1788,FLAT,SPARSE,A: NEW 6/25,F17|F37|F64
23011-FF19341,"WAL MART STORES",Croston's,3000,1215,146.9,1785,FLAT,VARIABLE,A: New 2/26,F10|F34|F37|F57|F64|F71|M1|VP-Q3
11169-FF7612KL,"KOHL'S DEPT STR",Seasonal Baseline,3216,5000,-35.7,-1784,BACK_LOADED,VARIABLE,A,F16|F26|F35|F37|F47|F62|F64|F66|VP-OP|VP-Q1|VP-Q2|VP-Q4
16553-FF27260,"PETSMART INC",Croston's,3504,5286,-33.7,-1782,FLAT,FLAT,A,F35|F37|F41|F64|F71|VP-Q4
16820-FF26972,"PSP DISTRIBUTION, LLC",Croston's,1902,3683,-48.4,-1781,FLAT,VARIABLE,A,F64|F66|VP-Q3
1864-FF36250,"AMAZON.COM.KYDC,INC",Heuristic,2946,4725,-37.7,-1779,FLAT,FLAT,A,F10|F14a|F23b|F41|F59e|F59h|F59o|F_PO_CUTOFF
11169-FF22071KL,"KOHL'S DEPT STR",Seasonal Baseline,2592,4370,-40.7,-1778,VARIABLE,VARIABLE,A,F16|F35|F37|F64|VP-OP|VP-Q1|VP-Q4
1864-SF8167,"AMAZON.COM.KYDC,INC",Croston's,72,1850,-96.1,-1778,BACK_LOADED,SPARSE,A,F10|F14a|F18|F36|F39|F59d|F59e|F59h|F71|F_PO_CUTOFF
18360-FF33876,"ROSS STORES INC - MERCHANDISE",Sparse Intermittent,4224,6000,-29.6,-1776,SPARSE,SPARSE,A: Off-Price,F37|F61|R2|VP-OP
3102-FF6553,"CHEWY.COM",Seasonal Baseline,1722,3493,-50.7,-1771,FLAT,FLAT,A,F16|F35|F37|F41|F47|F64|F66|F6b|VP-Q1|VP-Q4
3892-BB35095,"CERTCO INC.",Croston's,2172,3940,-44.9,-1768,SPARSE,SPARSE,A,F37|F39|F64|VP-Q3
23011-FF28457,"WAL MART STORES",Croston's,3324,5088,-34.7,-1764,VARIABLE,FLAT,A,F47|F64|VP-Q3
16579-FF31453,"PETCO ANIMAL SUPPLIES, INC",Heuristic,3288,5047,-34.9,-1759,SPIKE,FLAT,A: Promo,F23b|F64|R9
12835-BB12383/6,"LOWES COMPANIES, INC.",Croston's,7086,5328,33.0,1758,SPARSE,FLAT,A,F35|F64|F71|VP-ATS
22008-BB0759,"VARIETY WHOLESALERS INC",Sparse Intermittent,5454,7200,-24.2,-1746,SPARSE,SPARSE,A: Off-Price,F64|R2
13640-BB0009,"BURLINGTON COAT FACTORY",Sparse Intermittent,960,2700,-64.4,-1740,SPARSE,SPARSE,A,F37|R2
7199-BB34751,"GABRIEL BROTHERS INC",Sparse Intermittent,1140,2880,-60.4,-1740,SPARSE,SPARSE,A,F10|F34|F37|M1|R2
16579-FF31452,"PETCO ANIMAL SUPPLIES, INC",Heuristic,3216,4955,-35.1,-1739,SPIKE,BACK_LOADED,A: Promo,F23b|F37|F64|R9
3102-FF7372,"CHEWY.COM",Seasonal Baseline,8238,9968,-17.4,-1730,FLAT,VARIABLE,A,F16|F37|F47|F64|VP-Q1|VP-Q4
19054-FF17828KIT,"SAM'S CLUB",Croston's,3772,5500,-31.4,-1728,FLAT,SPARSE,A,F37|F64|F71|VP-OP|VP-Q4
8940-SF8169PS,"HONG CHI PETCARE CO., LTD",Sparse Intermittent,4608,2880,60.0,1728,SPARSE,SPARSE,A,F37|VP-Q3
1864-FF8298AMZ3,"AMAZON.COM.KYDC,INC",Heuristic,25,1750,-98.6,-1725,FLAT,FLAT,A,F10|F14a|F23b|F37|F59e|F59f|F63|F_PO_CUTOFF|R9
1884-FF10479AU,"AMAZON AUSTRALIA",Seasonal Baseline,4044,2319,74.4,1725,FLAT,FLAT,A,F16|F37|F43|F45|F49|F59a|F6b|VP-Q1|VP-Q4
1864-BB35039,"AMAZON.COM.KYDC,INC",Seasonal Baseline,10632,8910,19.3,1722,FLAT,VARIABLE,A,F15|F16|F35|F37|F38|F38b|F47|F59a|F59j|F59m|VP-Q1|VP-Q4
16014-BB15068,"PIGGLY WIGGLY OF AL",OTB (zero),0,1720,-100.0,-1720,SPARSE,ZERO,,
2659-BB0150,"BISEK & COMPANY INC",Croston's,14220,12500,13.8,1720,FLAT,FLAT,A,F35|F37|F41|F62|F64|VP-Q4
23685-FF13154,"WAKEFERN FOOD CORP",Sparse Intermittent,6918,5200,33.0,1718,FLAT,FLAT,A,F17|F37|F39|F64|R2|VP-Q3
1864-BB0131PCS2,"AMAZON.COM.KYDC,INC",Seasonal Baseline,513,2220,-76.9,-1707,FRONT_LOADED,VARIABLE,A,F10|F15|F16|F34|F38b|F38f|F39|F41|F43|F49|F59c|F59d|F59h|F66|F_PO_CUTOFF|M1|VP-ATS|VP-Q1|VP-Q2
13640-BB26924,"BURLINGTON COAT FACTORY",Sparse Intermittent,1296,3000,-56.8,-1704,SPARSE,SPARSE,A: Off-Price,F37|F41|F64|R2|VP-Q4
